10 7 1028 13 30 39 467 29 24 4172 53 122 5920 402 9 179 4173 6	6 11 9 1077 14 29 41 2458 32 24 3683 55 113 5915 448 10 200 4183 7
64 30 312 27 62 2575 169 62 1679 199 308 1065 9 312 1749 6	6 68 29 619 28 60 2624 166 60 1776 8 198 308 1016 10 1773 7
11 4857 7 2576 816 8 17 15 8 11 75 475 91 22 12 2575 169 192 33 85 9 283 8 842 31 8346 8 8347 6	6 12 4854 9 2327 803 7 19 16 8 12 76 173 91 23 13 2624 166 195 33 87 10 277 8 890 31 8000 8 8001 7
203 392 8	6 203 384 8
129 102 8 7 5840 17 25 104 9 61 154 15 42 404 105 117 7 63 66 6	6 131 102 8 9 1012 19 27 116 15 65 149 16 44 392 105 202 66 67 7
845 8 30 81 228 57 302 48 190 10 252 12 73 48 6	6 892 8 29 79 231 56 301 53 182 11 259 13 75 53 7
83 37 18 75 51 17 79	6 85 39 18 76 51 19 81
11 348 18 5921 7 1058 180 7 1291 4174 14 1060 6	6 12 342 18 5916 9 1129 15 9 1185 4184 31 1081 7
11 95 9 201 18 12 277 566 6	6 12 94 10 211 13 280 580 7
341 18 119 75 16 39 249 34 16 39 118 12 73 587 19 46 1058 38 13 18 561 4121 6	6 336 18 120 76 17 41 245 35 17 41 110 13 75 548 20 49 1129 38 14 18 3660 3360 7
50 18 95 9 1601 522 8 18 182 113 227 13 16 8 128 16 10 1931 16 49 12 148 6	6 50 18 94 10 1621 515 8 18 189 112 237 14 74 8 132 74 11 1777 74 48 153 7
18 1601 16 427 8 16 59 1729 18 28 7 2043 6	6 442 18 1621 17 8 17 36 1843 18 30 200 2201 7
9 270 7 1058 15 32 12 758 596 70 110 9 445 128 10 73 227 6	6 1457 13 1129 16 34 13 748 694 11 17 426 433 132 11 75 237 7
41 18 396 9 270 7 1058 182 24 7 106 8 18 29 228 42 48 23 7 1058 6	6 43 50 18 935 10 258 9 1129 189 24 9 106 8 18 32 231 44 53 25 9 1129 7
43 144 48 9 487 453 9 7 1058 68 32 118 1751 6	6 123 502 456 10 554 9 1129 69 110 1778 7
16 15 32 358 9 37 7 212 6	6 17 16 34 13 348 234 10 39 7
28 197 28 18 21 2577 8 18 35 24 220 9 250 12 73 1545 6	6 30 192 30 18 22 2625 8 18 36 24 218 10 257 13 75 1562 7
7 4175 1752 384 7 666 2977 8348 7 473 13 430 546 507 6	6 9 4185 1875 406 9 679 3045 14 9 494 14 388 540 476 7
648 15 7 108 1013 8 70 1602 256 890 116 1161 8 1654 10 922 714 6	6 596 16 9 103 1002 8 72 1686 255 942 117 1082 8 1609 11 941 689 7
121 1471 13 1229 1317 52 1664 2018 8 16 594 571 13 546 8349 21 256 2286 5922 16 116 833 31 243 1280 8 357 1915 10 1525 8350 1402 6	6 121 9 1315 14 1135 1548 52 1685 1856 8 33 112 547 14 540 476 7 40 22 255 2077 20 28 117 780 31 252 1259 8 329 1838 11 1474 19 22 1673 1376 7
213 91 11 395 43 27 133 79	6 209 91 12 107 28 136 81
38 8 11 99 128 9 100 23 30 44 13 1205 8 10 11 59 49 9 1014 22 27 987 10 11 69 115 1240 10 1289 167 6	6 38 12 98 132 10 101 25 29 14 46 1224 8 11 12 61 48 10 23 28 1065 11 12 70 119 64 1180 11 1335 168 7
317 8 9 248 121 134 1335 1037 67 1530 92 147 15 45 390 817 8 34 28 12 517 47 3686 18 182 123 696 76 73 227 14 1544 13 46 2978 6	6 332 8 264 121 134 1301 1060 54 1683 95 16 45 64 404 907 8 35 30 13 511 47 3692 18 189 123 215 74 75 237 15 1339 14 49 2626 7
31 7 82 204 8 7 63 66 15 7 2972 97 9 175 8 276 30 37 45 75 13 17 1195 6	6 31 9 83 204 8 66 67 16 9 3046 97 10 180 8 268 29 39 45 76 14 19 1292 7
149 843 47 584 21 17 11 29 206 51 27 1028 6	6 137 925 47 551 22 46 19 12 32 211 51 28 1077 7
710 6	6 703 8
20 298 15 986 8 11 72 12 56 1270 167 10 11 22 12 1245 1603 41 11 194 1188 262 47 1604 112 848 14 12 357 10 4176 97 6	6 21 316 16 997 7 12 73 13 59 1251 168 11 12 23 13 1304 1635 8 43 12 190 1133 260 47 1876 115 806 15 13 329 11 4186 97 7
11 99 128 5923 10 113 227 13 76 8 11 60 71 65 173 13 217 14 181 674 10 22 12 73 173 230 1197 164 38 11 496 153 27 1896 14 82 674 6	6 12 98 132 134 11 366 237 14 74 7 12 63 23 174 14 217 15 188 671 11 71 13 75 174 388 1216 165 38 12 517 140 137 128 15 83 671 7
11 75 17 11 829 73 373 10 11 219 17 18 35 1680 54 6	6 12 76 19 12 23 657 75 358 11 12 225 19 18 36 1504 57 7
3687 629	6 4855
11 2287 27 1712 17 11 75 17 849 9 2732 9 1246 42 562 8	6 12 2328 28 1735 19 12 76 793 3693 10 1225 44 530 7
8351 16 26 7 108 230 170 9 12 711 629 26 31 759 2578 5924 7 108 9 37 41 26 65 2579 13 3302 5925	6 8002 26 9 103 10 39 172 10 13 747 660 7 17 26 31 769 2627 5917 11 9 103 10 39 43 26 64 2820 14 3361 5918 7
5925 185 711 629 542 14 2578 5924 58 36 185 7 108 337 796 31 12 8352 711 629	6 5918 187 747 660 571 15 2627 5917 62 37 187 9 103 338 846 31 13 8003 747 660 7
121 17 8 23 7 96 303 33 81 2979 96 10 160 8353 19 7 479 13 1247	6 121 19 8 25 9 99 290 33 79 2628 99 11 157 8004 20 9 426 14 1186
62 631 53 8354 62	6 60 632 55 8005 60
16 2759 23 17 12 1327 103 191 1334 12 1649 10 11 26 45 927 43 44 6	6 17 228 62 12 1265 104 184 1384 2412 11 12 26 45 924 42 46 7
11 1264 141 9 7 737 10 348 20 389 678 1465 19 54 6	6 12 1242 138 10 9 773 11 342 21 381 645 1479 20 57 7
16 26 41 825 10 11 81 45 8355 8356 6	6 17 26 148 245 11 12 79 45 409 3618 7
8357 1283 8358 1099 2538 1605 3688 9 61 8359 1042 6	6 8006 1373 8007 1085 2425 1563 619 10 65 5919 843 7
1605 656 29 24 643 254 3689 8 2416 2152 8 47 1193 5926 6	6 1563 619 32 24 1338 263 4187 8 2459 2078 8 47 1139 5920 7
122 1482 13 1605 3688 29 24 3222 10 4858 43 122 1154 6	6 113 1380 14 1563 619 32 24 3283 11 4856 42 113 871 7
58 25 672 40 98 12 88 13 8360 14 61 244 1025 4169 286 8 305 447 10 1932 6	6 62 27 700 8 40 93 13 84 14 5921 70 124 15 65 261 1011 10 1861 291 8 281 428 11 1877 7
58 207 26 141 8 25 383 13 8361 38 36 1681 12 783 224 61 4859 6	6 62 205 26 138 8 27 412 5921 402 38 37 1564 13 798 223 65 4857 7
16 35 24 32 8362 38 469 35 22 74 163 84 6	6 17 36 34 24 3024 38 459 36 23 77 161 88 7
149 154 35 24 166 1731 520 8 19 186 520 13 7 1373 6	6 137 149 36 116 1751 503 8 20 183 503 55 9 1565 7
37 18 22 106 273 14 46 86 79	6 39 18 23 13 106 297 15 49 92 81
83 7 2035 13 273 79	6 85 16 9 2629 14 297 81
273 15 60 24 40 58 18 1183 10 1322 48 6 40 15 32 8363 41 1194 46 273 10 33 35 42 1194 9 18 6	6 13 297 36 63 24 40 62 18 22 1280 11 15 1264 398 7 40 16 126 8008 43 1141 49 297 11 33 36 1141 18 44 7
510 8 7 475 22 12 73 377 1215 29 562 9 107 96 127 8 10 2749 12 195 292 1479 172 9 1063 73 377 1215 6	6 497 8 9 527 86 69 13 75 387 1305 32 530 122 99 124 8 11 2616 13 181 302 1390 173 10 1208 13 75 387 1305 7
19 8364 8 7 172 2749 7 195 292 479 9 37 64 924 601 620 9 1063 57 377 1215 6	6 20 601 8 173 2616 13 181 302 111 10 39 68 948 613 630 10 1208 56 387 1305 7
790 8 7 622 47 432 22 731 2109 29 306 76 248 42 1093 6	6 817 8 20 13 636 47 449 8 259 733 1926 32 122 74 244 44 1127 7
498 502 43 74 278 10 290 36 71 9 37 170 567 6	6 507 495 42 77 289 11 310 37 71 10 39 172 558 7
129 309 412 188 24 260 237 562 58 18 107 12 183 1092 6	6 131 299 425 32 24 256 247 530 62 18 122 13 193 1076 7
498 68 118 443 51 27 1420 783 19 528 174 7 48 36 290 74 389 26 8365 6	6 507 71 110 455 51 28 1391 798 20 544 8 186 9 53 37 310 77 381 26 8009 7
36 26 353 227 13 90 41 17 36 26 5927 53 132 9 283 6	6 37 71 110 366 237 14 89 8 43 37 26 4858 55 135 10 277 7
36 71 9 3303 9 44 74 1753 725 6	6 37 71 10 3047 46 77 1779 686 7
156 8 7 2980 68 696 130 193 541 9 634 76 6	6 158 8 4188 71 657 133 191 534 10 730 74 7
668 74 1260 1268 8 498 39 1811 153 45 1187 16 43 44 6	6 709 77 1239 1317 8 507 41 1760 140 45 1412 17 42 46 7
498 68 118 4086 52 90 1811 192 8 34 27 48 26 450 122 6	6 507 71 110 3632 52 77 1760 195 8 35 28 53 26 479 113 7
341 36 153 45 996 16 43 44 8 34 16 26 12 3690 6	6 336 37 140 45 1079 17 42 46 8 35 17 26 13 3694 7
151 498 81 1638 31 74 163 6	6 160 507 79 1727 31 77 161 7
168 15 7 1885 13 433 8 782 8 281 1219 10 44 149 21 8366 23 247 82 6	6 9 171 16 13 2148 14 9 458 8 813 8 284 11 1313 11 46 137 128 22 8010 25 246 83 7
80 3646 8 44 2288 13 522 10 378 214 21 7 200 13 27 3304 6	6 82 3319 8 46 2202 14 515 11 397 1963 22 13 220 14 28 3048 7
378 15 7 80 2981 10 2760 53 44 13 149 6	6 9 397 194 16 9 82 3049 11 2630 14 46 14 137 7
156 8 36 15 1682 807 19 3691 27 3304 23 789 262 6	6 158 8 37 16 1780 777 20 3695 28 3048 263 750 260 7
3649 324 51 55 13 76 8 17 15 69 4105 69 242 8 25 44 94 17 25 21 2417 7 1022 400 61 856 10 4177 6	6 322 41 353 51 58 14 74 8 72 16 70 4118 70 7 212 8 27 46 100 19 27 22 2821 1047 410 65 717 11 4189 7
33 1606 10 5928 7 499 14 1105 2964 6	6 33 1636 11 5922 9 488 163 1015 3031 7
19 186 8 33 1606 940 489 14 1995 5929 199 8 4860 10 2982 8 8367 489 14 774 4827 6	6 20 183 8 33 1636 957 464 15 13 1925 4793 8 198 4859 11 3050 8 8011 464 797 15 13 783 4164 7
9 1326 8 11 59 49 9 206 17 242 30 21 1137 42 963 10 2943 905 168 254 327 6	6 10 1288 8 12 61 48 10 211 19 8 212 8 29 22 870 44 954 11 171 54 3300 263 331 7
354 15 65 2580 17 137 30 9 94 7 606 14 445 48 6	6 335 16 64 2631 19 482 29 10 100 9 604 15 433 53 7
328 40 21 78 134 17 22 7 8368 31 354 8 33 312 9 451 43 187 9 278 7 789 486 330 891 8 199 427 61 223 4178 2153 141 23 46 127 6	6 327 8 40 22 80 134 19 23 13 5923 31 335 8 33 341 10 514 42 196 10 289 9 750 134 41 326 829 8 198 442 65 226 3696 3362 138 25 56 124 7
354 29 24 12 463 8369 50 16 15 166 23 5930 8 3293 11 361 117 334 16 19 1106 1421 9 7 1033 514 6	6 335 32 24 13 462 3363 50 17 16 167 25 4190 7 332 8 12 355 202 17 376 10 1149 1340 10 9 371 7
11 72 911 51 331 6	6 12 73 814 51 311 7
14 272 9 3305 8 11 4089 44 212 5931 8 19 186 8 940 4174 28 12 1893 5932 184 1291 4174 28 12 164 8370 676 20 5931 229 1391 10 3303 9 117 12 229 940 50 12 8371 721 54 9 676 6	6 15 292 10 3697 8 12 5924 46 128 5925 8 20 183 8 13 957 4184 30 13 2161 5926 175 13 1185 4184 30 13 165 4164 7 12 112 21 5925 221 1404 11 3047 10 116 13 957 221 1404 50 13 5861 876 57 58 7
28 197 28 11 218 9 270 230 212 31 12 8372 97 11 1309 17 11 72 201 12 221 53 20 591 10 11 177 1878 13 20 168 6	6 30 192 30 12 222 10 258 219 128 15 64 2297 54 484 97 8 12 1431 19 12 73 946 13 232 55 21 710 11 12 178 12 73 2822 20 21 171 7
8373 21 18 89 89	6 703 90 90 108 22 18 90 81
11 72 132 9 586 9 274 20 1933 5933 11 72 132 9 1663 9 248 359 20 4179 6	6 12 73 135 10 593 10 282 21 1964 5927 12 73 135 10 1684 10 244 357 21 4191 7
8374 116 25 22 9 339	6 5928 117 27 23 10 368
282 8 40 21 2240 8 2983 47 255 30 10 1659 9 18 14 7 125 18 59 49 9 250 12 542 392 6	6 309 8 40 22 2163 8 3051 47 251 29 11 1551 15 9 125 18 61 48 10 257 13 571 384 7
276 151 17 7 840 21 684 18 110 30 9 137 10 1279 7 3692 424 47 7 2581 13 7 1683 6	6 268 160 19 9 867 22 655 8 33 111 29 10 141 11 1606 9 3698 411 47 101 9 2329 14 9 1781 7
50 18 259 9 8375 81 5934 18 10 50 18 259 359 9 100 29 37 16	6 50 18 271 10 8012 8 18 79 8013 677 8 11 50 18 271 357 10 101 18 32 39 17 7
16 26 150 9 482 53 18 6	6 17 26 147 10 490 55 18 7
16 39 12 56 358 771 19 54 157 6	6 17 41 13 59 348 781 20 57 159 7
34 50 18 95 9 808 8 11 295 2984 9 137 18 6	6 35 50 18 94 10 935 8 12 324 222 10 141 18 7
31 7 55 204 8 18 110 12 112 9 270 694 6	6 31 9 58 204 8 18 111 13 115 10 258 757 7
31 7 82 204 8 286 15 7 106 19 1523 10 194 6	6 31 9 83 204 8 291 16 9 106 20 1470 11 1171 677 7
135 8 11 75 18 91 45 201 103 1244 6	6 142 8 12 76 18 91 45 215 104 1238 7
50 11 98 18 8 11 59 85 431 43 7 437 10 11 59 85 9 286 572 121 1125 6	6 50 12 93 18 8 12 61 87 447 15 9 443 11 12 61 87 10 291 569 121 1164 7
41 8 18 29 37 243 6	6 43 8 18 32 39 252 7
11 219 27 137 18 10 18 35 113 7 106 771 6	6 12 225 28 482 18 11 18 36 122 9 106 781 7
491 13 128	6 489 14 132
9 20 340 27 340 32 343 6	6 10 21 371 8 28 16 34 340 7
108 13 44 190 52 84 15 56 404 6	6 103 14 46 8 182 52 88 16 59 392 7
19 186 190 52 314 15 626 10 190 52 3693 15 8376 6	6 20 183 8 182 52 334 16 640 11 182 52 760 16 692 7
16 15 263 17 30 312 132 52 234 9 12 604 136 8 34 64 13 139 37 45 75 7 171 6	6 17 16 248 19 29 341 135 52 254 10 13 1633 145 8 35 68 14 74 39 45 76 9 176 7
7 63 66 68 1149 13 584 6	6 66 67 69 1282 14 551 7
64 30 319 45 925 9 301 12 84 47 9 487 19 1222 8 28 16 15 1726 3694 8 41 205 12 63 66 15 65 738 97 9 175 6	6 68 29 321 45 1023 10 305 13 88 47 10 502 20 1240 8 30 9 617 16 1748 3699 8 43 202 66 67 16 64 2330 97 10 180 7
31 7 82 204 16 563 9 536 7 4180 185 52 154 8 1048	6 31 9 83 204 8 17 482 10 559 9 311 187 52 149 8 1658
9 712 103 8 11 59 206 17 30 35 117 42 10 42 63 66 8 28 7 1222 15 407 404 6	6 10 715 104 8 12 61 211 19 29 36 116 66 67 44 11 44 8 30 1240 16 382 392 7
40 1934 64 80 109 1900 6	6 28 1686 68 14 9 82 109 1936 7
16 15 7 108 717 17 1330 8377 8 64 138 182 24 1901 7 3306 8 145 28 1161 833 8 1654 8 922 714 6	6 17 16 9 103 705 19 1187 8014 8 68 7 68 128 189 24 2045 15 9 3700 8 148 30 1082 780 8 1609 8 941 689 7
1809 15 7 215 717 8 8378 8 571 13 546 507 1800 8 38 40 21 64 357 1404 19 7 1809 8 8379 13 243 1280 8 357 1915 8 1525 1725 1402 6	6 1680 16 9 216 705 7 356 8 547 14 540 476 22 1610 8 38 40 22 68 329 2077 20 9 1680 175 780 14 252 1259 8 329 1838 8 1474 1673 1376 7
7 2261 123 22 256 1000 8 7 73 381 571 8 7 355 1810 47 7 2761 1754 571 6	6 9 1949 123 69 255 1018 117 9 75 377 547 8 9 343 547 11 9 2460 1698 547 7
50 7 2582 571 68 73 381 8 33 35 4128 10 8380 2761 1754 35 1189 180 1105 47 8381 47 3307 3622 355 571 35 2418 8 7 1089 35 24 2762 6	6 50 9 1610 547 22 75 377 8 33 36 24 1746 11 2303 7 68 2460 1698 547 36 24 1014 163 1015 47 1746 47 3003 7 9 343 547 36 24 3701 31 7 9 2632 36 24 2823 7
11 129 177 56 135 121 259 297 7 997 6	6 12 123 178 59 142 121 655 312 55 9 1050 7
20 5935 15 56 525 10 137 54	6 21 3330 16 59 484 11 482 57 7
7 354 15 55 13 7 80 109 8382 803 14 7 120 6	6 335 16 58 14 9 82 109 8015 828 15 9 118 7
156 8 11 22 124 540 23 27 816 38 7 63 66 15 844 19 409 87 21 124 22 1112 47 738 8383 6	6 158 8 12 39 34 552 25 28 803 8 38 66 67 16 729 20 29 86 39 34 23 713 47 239 738 8016 7
63 66 15 888 10 525 19 168 6	6 66 67 16 882 11 484 10 9 171 7
526 8 7 4092 13 63 66 15 626 956 23 1172 12 96 84 6	6 631 8 9 4100 20 66 67 16 640 818 25 1086 13 99 88 7
64 42 33 21 844 9 487 12 804 4181 19 804 6	6 68 44 177 16 729 10 502 13 854 4095 20 854 7
7 63 66 15 12 97 9 536 7 433 331 38 16 29 1292 42 105 12 5790 360 7 30 14 12 48 10 536 57 163 1112 6	6 66 67 16 13 97 10 559 458 311 8 38 17 32 1237 44 105 13 8017 398 9 29 42 13 53 11 559 9 267 14 29 182 15 56 161 1385 7
41 8 16 29 60 137 9 536 7 350 1158 209 6	6 43 8 17 32 63 141 10 559 9 337 2430 214 7
242 8 7 538 19 289 8384 8 411 13 70 8 7 458 19 2763 8 2289 10 2985 15 407 2044 6	6 212 8 9 528 729 20 275 8018 8 1294 9 496 20 2203 8 2019 11 3052 16 382 2204 7
7 543 67 2045 478 1684 395 7 538 70 91 2280 9 7 522 6	6 9 533 54 2205 487 1699 23 632 9 528 72 91 2461 10 9 515 7
7 164 19 76 10 57 338 538 344 32 24 320 6	6 9 165 20 74 11 56 354 528 323 34 24 319 7
64 576 13 522 59 490 9 7 2148 458 8 2290 7 164 53 126 10 914 31 7 679 47 14 7 954 6	6 68 457 14 515 36 585 10 9 2196 579 8 2079 165 55 127 11 952 31 9 678 47 15 9 943 7
156 8 80 13 76 344 24 8385 8386 12 221 294 13 76 344 24 4768 52 211 525 378 6	6 268 82 14 74 323 24 2206 8 96 13 296 267 14 74 323 24 4755 52 484 994 7
276 7 1374 321 104 2046 8 7 2986 13 30 87 104 4182 15 226 1170 6	6 268 9 1432 307 22 382 157 8 9 3053 14 29 86 107 4192 16 229 608 7
19 54 8 20 148 558 21 32 20 106 127 276 11 1010 33 21 6	6 20 57 8 21 153 561 22 34 21 106 124 268 12 1146 33 93 7
50 33 21 46 106 5936 33 35 1323 18 10 137 18 9 24 9 24 7 106 13 18 8 33 600 45 1134 18 47 770 57 297 31 18 6	6 50 33 22 49 106 8019 8 33 36 1417 18 11 141 18 10 24 9 106 14 18 8 33 573 45 1182 18 47 855 56 8020 31 18 7
34 31 7 82 204 18 341 4861 47 33 188 5937 43 18 58 18 37 170 705 6	6 35 31 9 83 204 8 18 210 24 4860 47 33 210 5929 42 18 62 18 39 172 792 7
41 16 15 32 123 12 73 212 8 1522 33 21 575 67 2987 47 22 57 163 1422 9 8387 18 14 12 8388 97 17 600 45 107 18 1794 1329 76 46 4862 47 1733 6	6 43 17 16 34 123 13 75 234 8 1560 33 22 575 54 2824 47 23 56 161 1226 10 8021 18 15 13 4753 97 19 573 45 122 18 1736 1374 74 49 4861 47 1461 7
203 537 444 686 8	6 203 522 446 623 8
11 72 239 9 530 12 133 19 181 461 6	6 12 73 236 10 565 20 13 136 31 13 188 466 7
11 414 53 12 543 148 10 11 22 155 934 1879 23 579 13 649 10 1530 6	6 12 271 55 13 533 153 11 12 23 155 908 1923 1301 687 11 1683 7
9 1673 20 321 8 11 1164 44 1647 14 152 43 142 10 11 29 534 152 135 6	6 10 1566 21 307 8 12 1227 46 21 1540 15 154 42 139 11 12 32 526 154 142 7
533 18 56 114 19 46 48 10 11 248 359 9 252 12 775 606 53 18 6	6 523 18 59 129 20 49 53 11 12 244 357 10 2080 749 604 55 18 7
3308 4183	6 3364 4193
296 11 484 2583 8 17 11 2764 6	6 288 12 472 2331 8 19 12 2192 7
18 290 253 51 20 315 6 11 69 349 208 2718 27 261 53 18 6	6 18 310 242 51 21 298 7 12 70 383 227 2774 28 253 55 18 7
53 108 48 11 263 51 17 9 18 11 71 12 209 23 20 315 34 18 2154 116 16 32 596 6	6 55 9 103 53 8 12 248 10 18 19 12 71 13 214 25 21 298 8 35 18 1871 117 17 233 34 694 7
11 484 17 11 81 862 20 4863 8 17 39 213 11 5938 12 8389 6	6 12 472 19 12 79 872 4862 7 19 41 209 12 4863 9 8022 7
11 99 37 45 177 20 2419 6	6 12 98 39 45 178 150 5930 7
11 324 51 253 6	6 12 1341 51 242 7
710 4864 6	6 703 4864 7
20 1580 21 4865 10 997 6	6 21 1598 22 230 11 1050 7
11 22 260 623 523 8 8390 6	6 12 23 256 637 538 8 8023 7
3309 18 194 16 6	6 3365 18 190 17 7
40 21 470 183 8391 14 7 697 14 7 196 6	6 40 22 520 193 8024 15 9 723 14 9 201 7
50 18 177 49 9 399 170 8 40 15 12 88 13 135 67 468 878 8 10 22 122 165 1829 6	6 50 18 178 48 614 172 8 40 22 13 84 14 142 54 478 805 8 11 33 23 113 275 70 898 7
121 12 197 102 13 229 8 18 344 22 823 44 7 178 6	6 121 13 192 102 14 221 8 18 323 23 847 46 49 177 7
40 39 12 546 14 247 2988 6	6 40 41 13 540 15 246 3054 7
18 29 140 44 7 679 21 8392 52 4184 6	6 18 32 146 46 9 678 22 8025 52 3702 7
27 15 55 13 7 2291 13 7 106 381 282 6	6 28 16 58 14 9 2207 14 9 106 377 309 7
18 344 22 12 613 191 121 4866 6	6 18 323 23 13 642 184 121 4194 7
20 517 298 15 8393 8394 15 56 2584 10 8395 610 126 44 7 625 55 91 22 10 515 13 149 8396 1099 44 7 625 9 126 13 299 10 557 41 17 25 29 210 160 10 29 24 73 172 10 104 73 2519 14 7 8397 123 2118 126 10 263 37 45 765 13 446 38 18 21 8398 105 446 8399 1755 10 54 1375 13 20 8400 15 56 309 217 10 8401 68 7 8402 8403 123 1935 9 1830 82 30 23 57 8404 123 5939 9 126 83 25 8405 208 337 2989 126 6	6 21 511 41 316 16 8026 8027 7 37 16 59 2633 11 2822 7 37 583 127 46 9 584 58 91 23 11 535 14 7 37 1085 46 9 584 10 127 8 20 183 8 9 303 11 508 8 43 19 27 32 213 157 11 32 24 75 173 11 107 75 2793 15 9 3055 7 37 123 3703 127 11 1105 39 45 24 807 14 385 38 18 22 8028 105 385 904 7 21 1782 11 12 22 1306 14 21 511 7 37 16 59 299 54 217 11 2081 7 37 69 13 8029 399 7 37 123 1700 10 122 83 29 1783 25 77 2332 7 37 123 4865 10 85 27 94 7 37 227 338 5931 127 7
203 273 8	6 203 297 8
11 72 41 269 18 22 310 396 9 274 20 165 6	6 12 73 43 269 18 23 294 379 10 282 21 170 7
11 69 115 271 359 9 915 18 14 2578 89	6 12 70 119 264 357 10 774 18 15 2627 90
151 8 14 272 9 692 46 776 8 11 22 78 291 284 400 20 196 38 11 162 14 12 1516 10 221 196 8 34 40 15 55 136 4867 15 357 19 54 116 69 12 4868 37 5940 69 6 69	6 160 8 10 722 49 834 8 12 23 80 276 278 410 21 201 38 12 179 15 13 1597 232 201 8 35 40 16 58 145 19 16 329 10 57 117 70 13 4866 39 5932 70 7 70
12 4868 37 5940 69 15 1076 14 20 196 8 8406 8 14 586 6	6 13 4866 39 5932 70 16 974 15 21 201 8 8030 8 15 593 7
16 15 12 8407 1756 136 8 38 13 179 1448 8 14 7 1103 13 7 1219 8 93 12 277 30 94 101 9 104 40 6	6 17 16 13 59 1612 145 7 38 14 200 1665 8 15 9 1126 14 9 1313 8 96 13 280 29 100 108 10 107 40 7
18 29 93 1163 43 69 12 4868 69 497 47 1546 12 1119 8 34 16 15 1223 9 104 40 52 82 398 6	6 18 32 96 107 10 70 13 4866 70 52 492 47 1421 13 1118 8 35 17 16 1252 10 107 40 52 150 83 413 7
16 15 65 8408 1219 136 8 7 1392 15 477 13 909 2047 10 40 15 12 221 1190 143 18 29 1043 8 15 15 7 505 136 9 22 12 1756 102 6	6 17 16 64 1241 1313 8 9 1537 16 2208 15 989 2082 11 40 16 13 232 1210 144 18 32 1150 7 17 16 9 509 145 10 23 13 1612 102 7
17 15 44 11 29 280 18 51 27 136 6 11 219 8409 20 692 35 137 18 23 46 751 6	6 19 16 46 12 32 293 18 51 28 145 7 12 225 19 21 722 36 141 18 25 49 752 7
889 6	6 936 7
20 8410 15 8411 6	6 21 8031 16 8032 7
124 6 11 69 115 1376 6	6 126 7 12 70 119 1505 7
12 1029 432 49 18 15 226 1376 6	6 13 1051 449 48 18 16 229 1505 81
410 16 6 11 72 1376 19 12 199 6	6 409 17 7 12 23 110 1505 20 13 198 7
20 291 112 15 1377 6	6 21 276 115 16 1188 7
466 4864 8	6 481 4864 8
20 298 15 4185 1048 11 69 115 8412 92 147 10 11 69 115 53 977 8 586 6	6 21 316 16 4195 1658 12 70 119 2083 95 151 11 12 70 119 55 988 8 593 7
20 1580 8413 141 10 190 191 7 120 6	6 21 1598 22 135 138 11 182 184 9 118 7
11 128 7 286 49 18 10 20 419 417 15 5941 6	6 12 132 291 48 18 11 21 420 423 16 5933 7
37 18 49 501 1750 79	6 39 18 48 435 1121 81
11 219 46 606 267 6	6 12 244 357 10 680 49 604 273 7
4185	6 4195
710 20 298 15 2990 8414 11 26 920 4186 14 1685 10 11 72 226 338 282 6	6 703 8 21 316 16 2825 8033 7 12 26 902 15 4196 15 1637 11 12 229 179 309 7
11 260 55 598 17 1936 8415 10 77 15 1037 92 147 6	6 12 23 256 58 599 2209 8034 11 78 16 1060 95 151 7
31 20 1831 48 11 49 9 2153 141 23 127 10 161 857 6	6 15 21 1965 53 8 12 48 10 2333 138 25 124 11 164 869 7
11 60 37 187 100 34 16 39 32 11 37 38 11 49 16 6	6 12 63 39 1733 35 17 41 34 172 12 39 38 12 48 17 7
7 5942 11 72 7 80 8416 13 26 58 11 153 519 1832 14 12 857 376 6	6 9 5934 12 73 9 82 1306 14 26 62 12 5935 539 1762 15 13 869 389 7
7 106 284 11 71 274 15 20 244 14 586 6	6 9 106 145 12 23 1030 16 21 261 15 593 7
11 49 9 3608 17 11 37 45 366 41 114 8 38 16 39 559 9 210 138 50 18 366 6	6 12 61 48 10 238 9 266 19 12 39 45 380 43 129 8 38 17 41 546 10 213 128 50 18 380 7
256 566 17 11 29 948 388 23 15 116	6 255 580 19 12 32 883 359 25 22 117
623 6	6 637 7
589 6 232	6 602 7 274
11 75 30 35 24 1337 9 94 17 11 26 920 4186 10 32 4869 34 11 26 920 108 2695 41 16 39 32 41 114 1348 6	6 12 76 29 36 24 1429 10 100 19 12 26 902 15 4196 11 34 4867 8 35 12 26 902 9 31 103 14 2759 8 43 40 41 34 43 129 1236 7
20 419 1478 15 44 51 17 8417 23 8418 8419 8 38 7 1478 266 54 177 73 10 269	6 21 420 1496 16 60 46 51 19 8035 60 52 8036 8037 8 38 9 1496 241 57 178 75 11 269 7
2991 290 77 59 22 9 259 9 12 8420 1937 6	6 3366 310 78 61 23 10 271 10 13 781 273 7
33 98 1102 7 972 14 7 1504 8 36 71 3310 12 5943 34 36 71 45 2585 7 495 8 10 12 731 8421 672 892 76 224 709 52 8422 47 52 84 6	6 33 93 1059 9 934 15 9 1160 7 37 71 3367 13 3704 35 37 71 45 2984 9 516 8 11 13 733 8038 700 1162 74 223 682 52 660 47 52 88 7
7 8423 19 2991 26 17 74 1483 26 28 835 28 7 495 6	6 9 214 20 3366 26 19 89 1433 26 30 877 30 9 516 7
584	6 551
